0.0 0.0 0.34902
0.0012561681681681682 0.0020098498498498495 0.3500249089089089
0.0025123363363363364 0.004019699699699699 0.35102981781781784
0.0037685045045045044 0.0060295495495495495 0.3520347267267267
0.005024672672672673 0.008039399399399398 0.3530396356356356
0.006280840840840841 0.010049249249249248 0.35404454454454454
0.007537009009009009 0.012059099099099099 0.35504945345345346
0.008793177177177177 0.014068948948948948 0.3560543623623624
0.010049345345345346 0.016078798798798796 0.3570592712712713
0.011305513513513514 0.018088648648648648 0.35806418018018016
0.012561681681681681 0.020098498498498495 0.3590690890890891
0.01381784984984985 0.022108348348348347 0.360073997997998
0.015074018018018017 0.024118198198198198 0.3610789069069069
0.016330186186186188 0.026128048048048046 0.36208381581581583
0.017586354354354353 0.028137897897897897 0.36308872472472475
0.018842522522522522 0.030147747747747745 0.3640936336336336
0.02009869069069069 0.03215759759759759 0.36509854254254254
0.021354858858858856 0.034167447447447444 0.36610345145145146
0.02261102702702703 0.036177297297297295 0.3671083603603604
0.023867195195195198 0.038187147147147146 0.3681132692692693
0.025123363363363363 0.04019699699699699 0.36911817817817816
0.02637953153153153 0.04220684684684684 0.3701230870870871
0.0276356996996997 0.04421669669669669 0.371127995995996
0.02889186786786787 0.046226546546546544 0.3721329049049049
0.030148036036036035 0.048236396396396396 0.37313781381381383
0.0314042042042042 0.05024624624624624 0.37414272272272275
0.032660372372372376 0.05225609609609609 0.3751476316316316
0.033916540540540545 0.05426594594594594 0.37615254054054054
0.03517270870870871 0.056275795795795794 0.37715744944944946
0.036428876876876876 0.05828564564564564 0.3781623583583584
0.037685045045045044 0.06029549549549549 0.3791672672672673
0.03894121321321321 0.06230534534534534 0.38017217617617616
0.039804813813813816 0.06411892392392392 0.38117711011011013
0.04055849549549549 0.06587754654654654 0.3821820510510511
0.041312177177177174 0.06763616916916916 0.383186991991992
0.04206585885885886 0.0693947917917918 0.38419193293293297
0.04281954054054054 0.07115341441441442 0.38519687387387386
0.04357322222222222 0.07291203703703703 0.3862018148148148
0.044326903903903904 0.07467065965965966 0.38720675575575575
0.045080585585585586 0.07642928228228228 0.3882116966966967
0.04583426726726727 0.0781879049049049 0.38921663763763764
0.046587948948948944 0.07994652752752753 0.3902215785785786
0.04734163063063063 0.08170515015015015 0.39122651951951953
0.048095312312312316 0.08346377277277277 0.3922314604604605
0.04884899399399399 0.08522239539539539 0.3932364014014014
0.049602675675675674 0.08698101801801801 0.3942413423423423
0.050356357357357356 0.08873964064064065 0.39524628328328326
0.05111003903903904 0.09049826326326327 0.3962512242242242
0.05186372072072072 0.09225688588588588 0.39725616516516515
0.0526174024024024 0.09401550850850851 0.3982611061061061
0.05337108408408408 0.09577413113113112 0.39926604704704705
0.05412476576576576 0.09753275375375375 0.400270987987988
0.054878447447447444 0.09929137637637638 0.40127592892892894
0.055632129129129126 0.101049998998999 0.4022808698698699
0.05638581081081081 0.10280862162162163 0.40328581081081083
0.05713949249249249 0.10456724424424424 0.4042907517517518
0.05789317417417417 0.10632586686686687 0.40529569269269267
0.05864685585585585 0.10808448948948948 0.4063006336336336
0.05940053753753753 0.1098431121121121 0.40730557457457456
0.06015421921921922 0.11160173473473474 0.4083105155155155
0.060907900900900896 0.11336035735735736 0.40931545645645645
0.06166158258258257 0.11511897997997997 0.4103203973973974
0.06241526426426426 0.1168776026026026 0.41132533833833834
